"comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url"
"Torneo Apertura",NA,"Argentina",2024,"CA Central Córdoba (SdE)","27","Nicolás Quagliata","Left Winger",1999-06-05,25,"Uruguay",NA,"1.72","right","2024-07-24","PAOK Thessaloniki B","2025-06-30",6e+05,"https://www.transfermarkt.com/nicolas-quagliata/profil/spieler/733083"
"Torneo Apertura",NA,"Argentina",2024,"CA Central Córdoba (SdE)","18","David Zalazar","Left Winger",2002-05-09,22,"Argentina",NA,"1.77","left","2025-01-21","CA Talleres","2025-12-31",350000,"https://www.transfermarkt.com/david-zalazar/profil/spieler/983867"
"Torneo Apertura",NA,"Argentina",2024,"CA Central Córdoba (SdE)","-","Franco Alfonso","Right Winger",2002-05-04,22,"Argentina",NA,"1.65","right","2025-01-31","CA River Plate","2025-12-31",1e+06,"https://www.transfermarkt.com/franco-alfonso/profil/spieler/988412"
"Torneo Apertura",NA,"Argentina",2024,"CA Central Córdoba (SdE)","26","Diego Barrera","Right Winger",2004-06-22,20,"Argentina",NA,"1.71","right","2025-01-21","CA Talleres II","2025-12-31",250000,"https://www.transfermarkt.com/diego-barrera/profil/spieler/1103406"
"Torneo Apertura",NA,"Argentina",2024,"CA Central Córdoba (SdE)","11","Matías Perelló","Right Winger",2001-11-17,23,"Argentina",NA,"1.7","right","2025-01-10","AA Argentinos Juniors","2025-12-31",75000,"https://www.transfermarkt.com/matias-perello/profil/spieler/1070369"
"Torneo Apertura",NA,"Argentina",2024,"CA Central Córdoba (SdE)","10","Gastón Verón","Centre-Forward",2001-04-23,23,"Argentina",NA,"1.84","right","2025-01-09","AA Argentinos Juniors","2025-12-31",1200000,"https://www.transfermarkt.com/gaston-veron/profil/spieler/564001"
"Torneo Apertura",NA,"Argentina",2024,"CA Central Córdoba (SdE)","9","Lucas Varaldo","Centre-Forward",2002-02-24,22,"Argentina",NA,"1.76","right","2024-06-28","CA Lanús","2026-12-31",4e+05,"https://www.transfermarkt.com/lucas-varaldo/profil/spieler/718206"
"Torneo Apertura",NA,"Argentina",2024,"CA Central Córdoba (SdE)","29","Favio Cabral","Centre-Forward",2001-02-05,24,"Argentina",NA,"1.87","right","2024-09-02","CA Mitre","2025-12-31",150000,"https://www.transfermarkt.com/favio-cabral/profil/spieler/748210"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","1","Ezequiel Centurión","Goalkeeper",1997-05-20,27,"Argentina",NA,"1.84","right","2024-07-06","CA River Plate","2025-12-31",1200000,"https://www.transfermarkt.com/ezequiel-centurion/profil/spieler/626917"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","32","Gonzalo Marinelli","Goalkeeper",1989-02-07,36,"Argentina",NA,"1.79","right","2024-01-08","Club Atlético Tigre","2025-12-31",150000,"https://www.transfermarkt.com/gonzalo-marinelli/profil/spieler/91815"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","12","Agustín Lastra","Goalkeeper",2001-01-02,24,"Argentina",NA,"1.93","right","2024-01-24","CA Boca Juniors II","2025-12-31",25000,"https://www.transfermarkt.com/agustin-lastra/profil/spieler/911960"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","2","Leonard Costa","Centre-Back",1998-08-24,26,"Uruguay",NA,"1.85","right","2025-01-01","CA Boston River","2027-12-31",550000,"https://www.transfermarkt.com/leonard-costa/profil/spieler/800720"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","40","Iván Villalba","Centre-Back",1995-01-19,30,"Paraguay",NA,"1.82","right","2024-07-05","Sportivo Luqueño","2025-12-31",450000,"https://www.transfermarkt.com/ivan-villalba/profil/spieler/312562"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","42","Sheyko Studer","Centre-Back",2002-11-12,22,"Argentina",NA,"1.92","right","2024-08-21","CA Talleres II","2025-12-31",4e+05,"https://www.transfermarkt.com/sheyko-studer/profil/spieler/1190390"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","31","Matías Valenti","Centre-Back",2002-09-03,22,"Argentina",NA,NA,"left","2025-01-07","Club General Caballero (JLM)","2025-12-31",225000,"https://www.transfermarkt.com/matias-valenti/profil/spieler/1214798"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","6","Santiago Flores","Centre-Back",2001-03-25,23,"Argentina",NA,"1.83","right","2025-01-06","Club Estudiantes de La Plata","2025-12-31",125000,"https://www.transfermarkt.com/santiago-flores/profil/spieler/1011266"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","-","Alejo Osella","Centre-Back",2000-09-30,24,"Argentina",NA,"1.9"," ","2025-01-22","Club Deportivo Armenio","2025-12-31",NA,"https://www.transfermarkt.com/alejo-osella/profil/spieler/990550"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","27","Pedro Souto","Left-Back",2000-05-05,24,"Argentina",NA,"1.78","left","2025-01-13","CA Temperley","2025-12-31",250000,"https://www.transfermarkt.com/pedro-souto/profil/spieler/924999"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","24","Thomas Ortega","Left-Back",2000-12-06,24,"Argentina",NA,"1.85","left","2025-01-07","CA Independiente","2025-12-31",150000,"https://www.transfermarkt.com/thomas-ortega/profil/spieler/742593"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","4","Mauro Peinipil","Right-Back",1999-04-03,25,"Argentina",NA,"1.79","right","2025-01-03","CSD Madryn","2026-12-31",325000,"https://www.transfermarkt.com/mauro-peinipil/profil/spieler/989571"
"Torneo Apertura",NA,"Argentina",2024,"CS Independiente Rivadavia","14","Luciano Gómez","Right-Back",1996-03-22,28,"Argentina",NA,"1.64","right","2024-07-03","AA Argentinos Juniors","2025-12-31",125000,"https://www.transfermarkt.com/luciano-gomez/profil/spieler/423705"
